unit_id,cycle,dataset,anomaly_score,status,top_abnormal_sensors,sensor_deviation_scores
257,234,FD002,10.8707,NORMAL,"sensor_16, sensor_10, sensor_4","1.16, 1.05, 0.83"
257,235,FD002,66.2271,NORMAL,"sensor_13, sensor_19, sensor_14","1.90, 1.90, 1.86"
257,236,FD002,17.3794,NORMAL,"sensor_1, sensor_5, sensor_6","0.93, 0.82, 0.74"
257,237,FD002,79.3709,NORMAL,"sensor_6, sensor_5, sensor_12","2.06, 2.04, 2.04"
257,238,FD002,20.6719,NORMAL,"sensor_2, sensor_1, sensor_3","0.88, 0.81, 0.78"
257,239,FD002,2.1745,NORMAL,"sensor_5, sensor_6, sensor_20","1.06, 1.02, 0.99"
257,240,FD002,13.2982,NORMAL,"sensor_16, sensor_10, sensor_14","1.45, 1.27, 0.90"
257,241,FD002,44.1731,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.77"
257,242,FD002,3.2236,NORMAL,"sensor_1, sensor_5, sensor_6","0.85, 0.76, 0.69"
257,243,FD002,3.0451,NORMAL,"sensor_1, sensor_5, sensor_6","0.85, 0.76, 0.69"
257,244,FD002,5.7088,NORMAL,"sensor_1, sensor_5, sensor_6","0.70, 0.61, 0.55"
257,245,FD002,21.0569,NORMAL,"sensor_2, sensor_1, sensor_3","0.86, 0.84, 0.76"
257,246,FD002,1.9904,NORMAL,"sensor_5, sensor_6, sensor_20","1.06, 1.01, 0.98"
257,247,FD002,38.6466,NORMAL,"sensor_5, sensor_6, sensor_20","1.02, 0.98, 0.95"
257,248,FD002,77.693,NORMAL,"sensor_2, sensor_1, sensor_17","1.46, 1.44, 1.38"
257,249,FD002,85.6694,WARNING,"sensor_7, sensor_12, sensor_6","2.13, 2.13, 2.11"
257,250,FD002,10.2476,NORMAL,sensor_1,0.61
257,251,FD002,69.5902,NORMAL,"sensor_8, sensor_18, sensor_1","0.87, 0.87, 0.86"
257,252,FD002,86.7092,WARNING,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.67"
257,253,FD002,10.7163,NORMAL,"sensor_5, sensor_6, sensor_20","0.96, 0.93, 0.90"
257,254,FD002,26.8513,NORMAL,"sensor_16, sensor_2, sensor_1","1.90, 0.71, 0.68"
257,255,FD002,21.6875,NORMAL,"sensor_10, sensor_16, sensor_4","1.59, 1.45, 1.02"
257,256,FD002,15.8839,NORMAL,"sensor_16, sensor_2, sensor_3","0.62, 0.55, 0.55"
257,257,FD002,73.2435,NORMAL,"sensor_13, sensor_19, sensor_18","1.90, 1.90, 1.81"
257,258,FD002,26.9611,NORMAL,"sensor_10, sensor_16, sensor_15","1.24, 1.16, 0.88"
257,259,FD002,48.1817,NORMAL,"sensor_10, sensor_16, sensor_4","1.34, 1.16, 1.06"
257,260,FD002,84.4547,NORMAL,"sensor_19, sensor_13, sensor_18","1.45, 1.45, 1.43"
257,261,FD002,84.2315,NORMAL,"sensor_5, sensor_6, sensor_12","1.94, 1.89, 1.82"
257,262,FD002,30.2089,NORMAL,"sensor_5, sensor_1, sensor_6","1.45, 1.41, 1.34"
257,263,FD002,30.6237,NORMAL,"sensor_5, sensor_1, sensor_6","1.45, 1.41, 1.34"
257,264,FD002,50.5292,NORMAL,"sensor_6, sensor_5, sensor_7","1.43, 1.43, 1.42"
257,265,FD002,74.8768,NORMAL,"sensor_19, sensor_13, sensor_14","1.45, 1.45, 1.39"
257,266,FD002,47.473,NORMAL,"sensor_5, sensor_1, sensor_6","1.07, 1.01, 0.98"
257,267,FD002,35.1588,NORMAL,"sensor_16, sensor_10, sensor_15","0.95, 0.82, 0.64"
257,268,FD002,16.7265,NORMAL,"sensor_5, sensor_1, sensor_6","0.94, 0.91, 0.89"
257,269,FD002,79.849,NORMAL,"sensor_20, sensor_21, sensor_12","1.34, 1.33, 1.33"
257,270,FD002,43.7341,NORMAL,sensor_16,0.77
257,271,FD002,7.3067,NORMAL,"sensor_5, sensor_1, sensor_6","0.82, 0.82, 0.80"
257,272,FD002,22.3088,NORMAL,"sensor_16, sensor_10, sensor_4","1.16, 0.98, 0.69"
257,273,FD002,23.3133,NORMAL,"sensor_16, sensor_10, sensor_15","0.95, 0.81, 0.61"
257,274,FD002,15.828,NORMAL,"sensor_16, sensor_10, sensor_3","0.95, 0.86, 0.70"
257,275,FD002,56.026,NORMAL,"sensor_13, sensor_4, sensor_18","1.32, 1.13, 1.10"
257,276,FD002,56.1227,NORMAL,"sensor_13, sensor_18, sensor_8","1.26, 1.10, 1.10"
257,277,FD002,45.0064,NORMAL,"sensor_13, sensor_14, sensor_11","1.11, 1.11, 0.94"
257,278,FD002,42.8598,NORMAL,"sensor_13, sensor_14, sensor_11","1.03, 0.93, 0.93"
257,279,FD002,50.9775,NORMAL,"sensor_21, sensor_5, sensor_6","0.94, 0.93, 0.92"
257,280,FD002,56.9133,NORMAL,"sensor_21, sensor_20, sensor_5","0.76, 0.76, 0.76"
257,281,FD002,86.6776,WARNING,"sensor_14, sensor_8, sensor_1","1.32, 1.23, 1.23"
257,282,FD002,85.2025,WARNING,"sensor_14, sensor_10, sensor_15","1.48, 1.44, 1.30"
257,283,FD002,95.9356,WARNING,"sensor_7, sensor_12, sensor_11","1.98, 1.98, 1.97"
257,284,FD002,33.5014,NORMAL,"sensor_13, sensor_20, sensor_5","0.80, 0.69, 0.69"
257,285,FD002,34.1971,NORMAL,"sensor_13, sensor_21, sensor_20","0.76, 0.70, 0.69"
257,286,FD002,32.668,NORMAL,"sensor_13, sensor_21, sensor_5","0.81, 0.70, 0.69"
257,287,FD002,91.8488,WARNING,"sensor_11, sensor_15, sensor_17","1.63, 1.62, 1.62"
257,288,FD002,58.686,NORMAL,"sensor_14, sensor_10, sensor_16","1.03, 1.00, 0.95"
257,289,FD002,53.7994,NORMAL,"sensor_14, sensor_16, sensor_10","0.99, 0.77, 0.50"
257,290,FD002,73.9225,NORMAL,"sensor_14, sensor_4, sensor_11","1.24, 1.21, 1.20"
257,291,FD002,76.8485,NORMAL,"sensor_4, sensor_11, sensor_14","1.02, 1.02, 0.99"
257,292,FD002,82.3081,NORMAL,"sensor_14, sensor_3, sensor_9","0.96, 0.94, 0.87"
257,293,FD002,70.8477,NORMAL,"sensor_14, sensor_16, sensor_10","0.67, 0.62, 0.56"
257,294,FD002,62.2147,NORMAL,sensor_14,0.59
257,295,FD002,97.5316,CRITICAL,"sensor_13, sensor_16, sensor_3","1.92, 1.90, 1.67"
257,296,FD002,75.3232,NORMAL,"sensor_14, sensor_15, sensor_10","1.52, 1.43, 1.30"
257,297,FD002,94.8883,WARNING,"sensor_16, sensor_13, sensor_11","1.90, 1.84, 1.59"
257,298,FD002,51.6044,NORMAL,"sensor_14, sensor_15, sensor_10","0.96, 0.86, 0.79"
257,299,FD002,50.2204,NORMAL,"sensor_14, sensor_15, sensor_10","1.05, 0.85, 0.79"
257,300,FD002,77.0903,NORMAL,"sensor_14, sensor_11, sensor_15","1.33, 1.24, 1.21"
257,301,FD002,74.3373,NORMAL,"sensor_13, sensor_16, sensor_11","1.60, 1.45, 1.26"
257,302,FD002,54.3407,NORMAL,"sensor_13, sensor_16, sensor_3","1.30, 1.16, 1.09"
257,303,FD002,52.3949,NORMAL,"sensor_20, sensor_5, sensor_6","1.11, 1.11, 1.10"
257,304,FD002,89.0177,WARNING,"sensor_15, sensor_10, sensor_14","1.90, 1.86, 1.81"
257,305,FD002,53.7287,NORMAL,"sensor_14, sensor_10, sensor_15","1.32, 1.20, 0.97"
257,306,FD002,37.9899,NORMAL,"sensor_21, sensor_5, sensor_20","1.07, 1.07, 1.07"
257,307,FD002,47.6776,NORMAL,"sensor_16, sensor_14","0.77, 0.72"
257,308,FD002,32.7629,NORMAL,"sensor_13, sensor_16, sensor_4","1.11, 0.95, 0.88"
257,309,FD002,29.5448,NORMAL,"sensor_21, sensor_20, sensor_5","0.90, 0.90, 0.89"
258,1,FD002,98.1203,NORMAL,insufficient_history,
258,2,FD002,98.417,NORMAL,insufficient_history,
258,3,FD002,93.0486,NORMAL,insufficient_history,
258,4,FD002,90.3774,NORMAL,insufficient_history,
258,5,FD002,91.8079,NORMAL,insufficient_history,
258,6,FD002,94.0717,NORMAL,insufficient_history,
258,7,FD002,98.4877,NORMAL,insufficient_history,
258,8,FD002,65.4793,NORMAL,insufficient_history,
258,9,FD002,71.4745,NORMAL,insufficient_history,
258,10,FD002,60.6168,NORMAL,"sensor_5, sensor_1, sensor_6","1.70, 1.63, 1.62"
258,11,FD002,90.6416,WARNING,"sensor_13, sensor_19, sensor_18","1.90, 1.90, 1.84"
258,12,FD002,26.4551,NORMAL,"sensor_16, sensor_8, sensor_18","0.62, 0.50, 0.50"
258,13,FD002,31.9463,NORMAL,"sensor_16, sensor_10, sensor_15","1.16, 1.00, 0.78"
258,14,FD002,9.9128,NORMAL,"sensor_1, sensor_5, sensor_6","1.28, 1.08, 0.97"
258,15,FD002,12.3496,NORMAL,"sensor_5, sensor_6, sensor_1","1.27, 1.18, 1.18"
258,16,FD002,2.5466,NORMAL,"sensor_1, sensor_5, sensor_16","0.82, 0.67, 0.62"
258,17,FD002,0.9003,NORMAL,"sensor_1, sensor_4, sensor_16","0.75, 0.66, 0.62"
258,18,FD002,55.0605,NORMAL,"sensor_12, sensor_7, sensor_20","1.64, 1.63, 1.63"
258,19,FD002,0.785,NORMAL,"sensor_5, sensor_6, sensor_21","0.87, 0.84, 0.81"
258,20,FD002,55.7823,NORMAL,"sensor_7, sensor_12, sensor_6","1.64, 1.64, 1.63"
258,21,FD002,32.0839,NORMAL,"sensor_13, sensor_20, sensor_21","0.93, 0.90, 0.90"
258,22,FD002,59.5751,NORMAL,"sensor_14, sensor_13, sensor_18","1.14, 0.73, 0.69"
258,23,FD002,88.0876,WARNING,"sensor_16, sensor_15, sensor_10","1.45, 1.44, 1.43"
258,24,FD002,89.2613,WARNING,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.62"
258,25,FD002,24.3792,NORMAL,"sensor_5, sensor_6, sensor_20","0.94, 0.91, 0.88"
258,26,FD002,25.4376,NORMAL,"sensor_1, sensor_4, sensor_16","0.74, 0.63, 0.62"
258,27,FD002,25.0898,NORMAL,"sensor_1, sensor_16, sensor_2","0.74, 0.62, 0.61"
258,28,FD002,59.4691,NORMAL,"sensor_13, sensor_19, sensor_14","1.90, 1.90, 1.79"
258,29,FD002,71.0393,NORMAL,"sensor_16, sensor_10, sensor_12","1.45, 1.39, 1.38"
258,30,FD002,60.016,NORMAL,"sensor_19, sensor_13, sensor_14","1.45, 1.45, 1.41"
258,31,FD002,31.7565,NORMAL,"sensor_5, sensor_6, sensor_1","1.01, 0.91, 0.89"
258,32,FD002,54.549,NORMAL,"sensor_2, sensor_8, sensor_18","0.84, 0.81, 0.81"
258,33,FD002,55.9757,NORMAL,"sensor_16, sensor_10, sensor_4","1.90, 1.61, 1.20"
258,34,FD002,2.8256,NORMAL,"sensor_1, sensor_5","0.67, 0.54"
258,35,FD002,49.7535,NORMAL,"sensor_19, sensor_13, sensor_14","1.45, 1.45, 1.42"
258,36,FD002,82.3602,NORMAL,"sensor_21, sensor_6, sensor_12","1.65, 1.65, 1.65"
258,37,FD002,39.4613,NORMAL,"sensor_5, sensor_1, sensor_6","1.14, 1.04, 1.03"
258,38,FD002,26.1779,NORMAL,"sensor_16, sensor_10, sensor_15","1.16, 0.98, 0.75"
258,39,FD002,13.966,NORMAL,"sensor_16, sensor_10, sensor_4","1.16, 1.04, 0.80"
258,40,FD002,36.472,NORMAL,"sensor_6, sensor_7, sensor_5","1.43, 1.42, 1.42"
258,41,FD002,19.3363,NORMAL,"sensor_16, sensor_10","0.95, 0.53"
258,42,FD002,10.7108,NORMAL,"sensor_1, sensor_5, sensor_6","1.12, 1.00, 0.96"
258,43,FD002,68.8629,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.82"
258,44,FD002,20.4263,NORMAL,"sensor_5, sensor_6, sensor_1","1.22, 1.14, 1.14"
258,45,FD002,20.4505,NORMAL,sensor_16,0.77
258,46,FD002,4.1667,NORMAL,"sensor_5, sensor_6, sensor_1","1.09, 1.05, 1.05"
258,47,FD002,14.9835,NORMAL,"sensor_16, sensor_10, sensor_14","1.16, 1.03, 0.73"
258,48,FD002,36.6357,NORMAL,"sensor_12, sensor_7, sensor_6","1.48, 1.47, 1.47"
258,49,FD002,16.3024,NORMAL,sensor_16,0.62
258,50,FD002,14.219,NORMAL,"sensor_2, sensor_1, sensor_17","0.56, 0.55, 0.52"
258,51,FD002,4.5351,NORMAL,"sensor_5, sensor_1, sensor_6","1.09, 1.05, 1.04"
258,52,FD002,1.0938,NORMAL,"sensor_1, sensor_2, sensor_4","0.88, 0.70, 0.65"
258,53,FD002,82.5443,NORMAL,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.63"
258,54,FD002,14.7864,NORMAL,"sensor_2, sensor_1, sensor_17","0.57, 0.55, 0.53"
258,55,FD002,1.0919,NORMAL,"sensor_1, sensor_5, sensor_2","0.91, 0.72, 0.72"
258,56,FD002,2.9111,NORMAL,"sensor_1, sensor_5, sensor_6","0.95, 0.81, 0.77"
258,57,FD002,25.5101,NORMAL,"sensor_2, sensor_1, sensor_3","0.70, 0.67, 0.64"
258,58,FD002,61.333,NORMAL,"sensor_1, sensor_5, sensor_6","0.83, 0.73, 0.68"
258,59,FD002,95.0241,WARNING,"sensor_16, sensor_10, sensor_7","2.85, 2.55, 2.30"
258,60,FD002,12.0036,NORMAL,"sensor_5, sensor_6, sensor_21","0.94, 0.91, 0.88"
258,61,FD002,11.9738,NORMAL,"sensor_5, sensor_6, sensor_20","0.94, 0.90, 0.90"
258,62,FD002,9.2171,NORMAL,"sensor_5, sensor_6, sensor_21","0.86, 0.83, 0.81"
258,63,FD002,46.3774,NORMAL,"sensor_13, sensor_20, sensor_5","0.83, 0.76, 0.75"
258,64,FD002,53.0311,NORMAL,"sensor_13, sensor_5, sensor_6","0.67, 0.60, 0.60"
258,65,FD002,96.2109,WARNING,"sensor_16, sensor_10, sensor_15","1.90, 1.87, 1.87"
258,66,FD002,64.4301,NORMAL,"sensor_16, sensor_14, sensor_13","1.45, 1.32, 1.25"
258,67,FD002,84.2073,NORMAL,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.67"
258,68,FD002,10.4094,NORMAL,"sensor_5, sensor_1, sensor_6","0.69, 0.67, 0.67"
258,69,FD002,34.1413,NORMAL,"sensor_2, sensor_1, sensor_3","1.08, 1.04, 0.98"
258,70,FD002,61.6362,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.81"
258,71,FD002,20.9137,NORMAL,"sensor_2, sensor_1, sensor_9","0.90, 0.82, 0.78"
258,72,FD002,51.3514,NORMAL,"sensor_12, sensor_7, sensor_20","1.56, 1.56, 1.55"
258,73,FD002,53.6375,NORMAL,"sensor_7, sensor_12, sensor_6","1.25, 1.25, 1.24"
258,74,FD002,40.9792,NORMAL,"sensor_16, sensor_10, sensor_14","0.95, 0.74, 0.65"
258,75,FD002,45.7412,NORMAL,"sensor_5, sensor_6, sensor_12","1.22, 1.21, 1.20"
258,76,FD002,30.4805,NORMAL,sensor_16,0.77
258,77,FD002,92.5873,WARNING,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.83"
258,78,FD002,39.2083,NORMAL,"sensor_1, sensor_5, sensor_6","1.60, 1.40, 1.26"
258,79,FD002,53.9277,NORMAL,"sensor_5, sensor_1, sensor_6","1.46, 1.39, 1.36"
258,80,FD002,17.9561,NORMAL,sensor_16,0.77
258,81,FD002,88.0653,WARNING,"sensor_13, sensor_19, sensor_18","1.90, 1.90, 1.78"
258,82,FD002,5.3814,NORMAL,"sensor_1, sensor_5, sensor_6","1.02, 0.88, 0.81"
258,83,FD002,17.9747,NORMAL,"sensor_16, sensor_10, sensor_14","1.45, 1.25, 0.88"
258,84,FD002,7.8424,NORMAL,"sensor_5, sensor_6, sensor_1","1.12, 1.05, 1.00"
258,85,FD002,33.7357,NORMAL,"sensor_5, sensor_6, sensor_21","1.09, 1.02, 0.94"
258,86,FD002,85.4629,WARNING,"sensor_13, sensor_19, sensor_15","1.45, 1.45, 1.44"
258,87,FD002,86.1512,WARNING,"sensor_13, sensor_19, sensor_14","1.45, 1.45, 1.44"
258,88,FD002,76.5639,NORMAL,"sensor_16, sensor_2, sensor_1","1.90, 1.45, 1.38"
258,89,FD002,81.0209,NORMAL,"sensor_19, sensor_13, sensor_14","1.16, 1.16, 1.16"
258,90,FD002,97.725,CRITICAL,"sensor_12, sensor_7, sensor_6","2.24, 2.24, 2.23"
258,91,FD002,19.6023,NORMAL,"sensor_5, sensor_1, sensor_6","0.98, 0.89, 0.89"
258,92,FD002,45.371,NORMAL,"sensor_10, sensor_16, sensor_15","1.28, 1.16, 0.98"
258,93,FD002,88.0597,WARNING,"sensor_7, sensor_12, sensor_20","1.63, 1.63, 1.62"
258,94,FD002,63.5261,NORMAL,"sensor_16, sensor_8, sensor_18","0.77, 0.67, 0.67"
258,95,FD002,66.8632,NORMAL,"sensor_10, sensor_16, sensor_15","0.97, 0.95, 0.77"
258,96,FD002,16.4884,NORMAL,"sensor_1, sensor_5, sensor_6","1.24, 1.06, 0.97"
258,97,FD002,19.4442,NORMAL,"sensor_10, sensor_16, sensor_15","0.79, 0.77, 0.57"
258,98,FD002,33.1275,NORMAL,"sensor_5, sensor_6, sensor_7","1.18, 1.18, 1.17"
258,99,FD002,63.7828,NORMAL,"sensor_7, sensor_12, sensor_6","0.97, 0.97, 0.96"
258,100,FD002,55.8325,NORMAL,"sensor_13, sensor_16, sensor_14","0.64, 0.62, 0.59"
258,101,FD002,96.2313,WARNING,"sensor_13, sensor_11, sensor_4","1.71, 1.69, 1.66"
258,102,FD002,85.7456,WARNING,"sensor_3, sensor_17, sensor_11","1.35, 1.34, 1.31"
258,103,FD002,69.2944,NORMAL,"sensor_13, sensor_21, sensor_20","1.44, 1.35, 1.34"
258,104,FD002,87.2858,WARNING,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.62"
258,105,FD002,18.2983,NORMAL,"sensor_16, sensor_2, sensor_1","0.77, 0.55, 0.52"
258,106,FD002,35.6536,NORMAL,"sensor_6, sensor_12, sensor_5","1.23, 1.23, 1.22"
258,107,FD002,13.9698,NORMAL,"sensor_1, sensor_5, sensor_6","0.94, 0.85, 0.82"
258,108,FD002,50.6129,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.79"
258,109,FD002,48.7118,NORMAL,"sensor_13, sensor_19, sensor_15","1.45, 1.45, 1.42"
258,110,FD002,88.8372,WARNING,"sensor_16, sensor_7, sensor_12","1.90, 1.80, 1.79"
258,111,FD002,86.6181,WARNING,"sensor_16, sensor_20, sensor_7","1.45, 1.39, 1.39"
258,112,FD002,90.0928,WARNING,"sensor_14, sensor_13, sensor_19","1.16, 1.16, 1.16"
258,113,FD002,92.8533,WARNING,"sensor_16, sensor_5, sensor_6","1.16, 1.13, 1.13"
258,114,FD002,87.8774,WARNING,"sensor_16, sensor_5, sensor_6","0.95, 0.92, 0.92"
258,115,FD002,87.1463,WARNING,"sensor_1, sensor_5, sensor_6","1.18, 1.16, 1.04"
258,116,FD002,90.623,WARNING,"sensor_20, sensor_2, sensor_16","0.96, 0.95, 0.95"
258,117,FD002,83.3237,NORMAL,"sensor_16, sensor_13, sensor_19","0.77, 0.62, 0.62"
258,118,FD002,89.6817,WARNING,"sensor_5, sensor_1, sensor_6","1.50, 1.41, 1.40"
258,119,FD002,86.7204,WARNING,"sensor_5, sensor_6, sensor_1","1.32, 1.28, 1.28"
258,120,FD002,42.6738,NORMAL,sensor_16,0.77
258,121,FD002,82.0235,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.80"
258,122,FD002,80.846,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.77"
258,123,FD002,8.6813,NORMAL,"sensor_1, sensor_16, sensor_5","0.82, 0.77, 0.66"
258,124,FD002,67.3264,NORMAL,"sensor_10, sensor_12, sensor_7","1.77, 1.71, 1.71"
258,125,FD002,28.7208,NORMAL,"sensor_16, sensor_8, sensor_18","0.95, 0.58, 0.58"
258,126,FD002,8.2702,NORMAL,"sensor_5, sensor_1, sensor_6","1.03, 0.97, 0.96"
258,127,FD002,6.7077,NORMAL,"sensor_5, sensor_1, sensor_6","0.84, 0.79, 0.79"
258,128,FD002,69.0749,NORMAL,"sensor_10, sensor_12, sensor_7","1.78, 1.70, 1.70"
258,129,FD002,8.1772,NORMAL,"sensor_1, sensor_16, sensor_5","0.82, 0.77, 0.66"
258,130,FD002,27.6419,NORMAL,"sensor_10, sensor_16, sensor_15","1.20, 1.16, 0.85"
258,131,FD002,2.8274,NORMAL,"sensor_16, sensor_1, sensor_5","0.77, 0.75, 0.63"
258,132,FD002,31.1353,NORMAL,"sensor_11, sensor_16, sensor_15","0.79, 0.77, 0.71"
258,133,FD002,74.1532,NORMAL,"sensor_15, sensor_17, sensor_4","1.35, 1.32, 1.32"
258,134,FD002,50.3023,NORMAL,"sensor_13, sensor_14, sensor_10","1.34, 1.15, 1.00"
258,135,FD002,51.556,NORMAL,"sensor_16, sensor_14, sensor_13","0.95, 0.89, 0.66"
258,136,FD002,43.3862,NORMAL,"sensor_13, sensor_21, sensor_20","1.25, 1.09, 1.09"
258,137,FD002,43.5425,NORMAL,"sensor_13, sensor_20, sensor_5","1.50, 1.10, 1.09"
258,138,FD002,80.2507,NORMAL,"sensor_11, sensor_12, sensor_7","1.52, 1.52, 1.52"
258,139,FD002,47.2405,NORMAL,"sensor_14, sensor_16, sensor_15","0.93, 0.77, 0.51"
258,140,FD002,36.0647,NORMAL,"sensor_13, sensor_20, sensor_5","1.11, 1.00, 1.00"
258,141,FD002,33.1535,NORMAL,"sensor_16, sensor_11, sensor_4","0.95, 0.92, 0.82"
258,142,FD002,34.5003,NORMAL,"sensor_16, sensor_11, sensor_4","0.95, 0.94, 0.89"
258,143,FD002,53.9724,NORMAL,"sensor_13, sensor_10, sensor_14","1.36, 1.30, 1.30"
259,1,FD002,98.1203,NORMAL,insufficient_history,
259,2,FD002,98.8049,NORMAL,insufficient_history,
259,3,FD002,71.6513,NORMAL,insufficient_history,
259,4,FD002,82.163,NORMAL,insufficient_history,
259,5,FD002,81.9863,NORMAL,insufficient_history,
259,6,FD002,90.9671,NORMAL,insufficient_history,
259,7,FD002,59.817,NORMAL,insufficient_history,
259,8,FD002,71.3388,NORMAL,insufficient_history,
259,9,FD002,88.5508,NORMAL,insufficient_history,
259,10,FD002,69.4265,NORMAL,"sensor_17, sensor_21, sensor_5","1.18, 1.18, 1.18"
259,11,FD002,66.2457,NORMAL,"sensor_13, sensor_16, sensor_10","1.06, 0.77, 0.71"
259,12,FD002,67.3022,NORMAL,"sensor_14, sensor_16, sensor_15","1.42, 0.95, 0.70"
259,13,FD002,54.7053,NORMAL,"sensor_17, sensor_2, sensor_18","1.12, 1.11, 1.10"
259,14,FD002,57.0993,NORMAL,"sensor_16, sensor_10, sensor_14","1.16, 1.05, 1.04"
259,15,FD002,83.5841,NORMAL,"sensor_13, sensor_14, sensor_1","1.44, 1.16, 0.82"
259,16,FD002,75.7957,NORMAL,"sensor_13, sensor_14, sensor_1","0.85, 0.67, 0.66"
259,17,FD002,83.0112,NORMAL,"sensor_2, sensor_9, sensor_8","1.18, 1.17, 1.16"
259,18,FD002,91.7353,WARNING,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.66"
259,19,FD002,61.1563,NORMAL,"sensor_7, sensor_12, sensor_6","1.84, 1.84, 1.82"
259,20,FD002,3.4022,NORMAL,"sensor_1, sensor_5, sensor_2","1.11, 0.87, 0.86"
259,21,FD002,2.4833,NORMAL,"sensor_1, sensor_2, sensor_4","0.91, 0.73, 0.72"
259,22,FD002,1.8062,NORMAL,"sensor_5, sensor_6, sensor_20","0.97, 0.93, 0.92"
259,23,FD002,18.9122,NORMAL,"sensor_2, sensor_1, sensor_3","0.71, 0.69, 0.66"
259,24,FD002,11.0047,NORMAL,"sensor_1, sensor_2, sensor_5","0.75, 0.60, 0.58"
259,25,FD002,31.1966,NORMAL,"sensor_2, sensor_1, sensor_3","0.86, 0.83, 0.79"
259,26,FD002,70.178,NORMAL,"sensor_16, sensor_10, sensor_7","1.90, 1.80, 1.71"
259,27,FD002,20.0766,NORMAL,"sensor_2, sensor_17, sensor_18","0.53, 0.52, 0.51"
259,28,FD002,42.3241,NORMAL,"sensor_13, sensor_5, sensor_20","1.12, 1.06, 1.06"
259,29,FD002,48.3863,NORMAL,"sensor_21, sensor_5, sensor_6","0.91, 0.91, 0.90"
259,30,FD002,92.0218,WARNING,"sensor_16, sensor_14, sensor_10","1.90, 1.85, 1.84"
259,31,FD002,80.6377,NORMAL,"sensor_16, sensor_10, sensor_15","1.45, 1.42, 1.40"
259,32,FD002,69.2089,NORMAL,"sensor_13, sensor_18, sensor_8","1.36, 1.13, 1.13"
259,33,FD002,54.562,NORMAL,"sensor_3, sensor_18, sensor_8","0.95, 0.94, 0.93"
259,34,FD002,90.556,WARNING,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.62"
259,35,FD002,39.5766,NORMAL,sensor_16,0.62
259,36,FD002,9.8328,NORMAL,"sensor_1, sensor_4, sensor_2","0.70, 0.56, 0.56"
259,37,FD002,27.2085,NORMAL,"sensor_16, sensor_10, sensor_4","1.45, 1.21, 0.88"
259,38,FD002,7.0239,NORMAL,"sensor_1, sensor_16, sensor_2","0.72, 0.62, 0.57"
259,39,FD002,4.4979,NORMAL,"sensor_1, sensor_5, sensor_16","0.75, 0.63, 0.62"
259,40,FD002,23.131,NORMAL,"sensor_2, sensor_1, sensor_9","0.86, 0.84, 0.75"
259,41,FD002,84.4268,NORMAL,"sensor_19, sensor_13, sensor_15","1.90, 1.90, 1.84"
259,42,FD002,62.4361,NORMAL,"sensor_2, sensor_1, sensor_9","1.15, 1.14, 1.02"
259,43,FD002,72.5739,NORMAL,"sensor_16, sensor_10, sensor_12","1.90, 1.70, 1.31"
259,44,FD002,44.9748,NORMAL,"sensor_5, sensor_6, sensor_20","1.53, 1.46, 1.40"
259,45,FD002,24.647,NORMAL,"sensor_5, sensor_6, sensor_20","1.22, 1.17, 1.14"
259,46,FD002,42.073,NORMAL,"sensor_16, sensor_10, sensor_21","1.45, 1.37, 1.14"
259,47,FD002,42.0023,NORMAL,"sensor_16, sensor_10, sensor_4","1.45, 1.37, 1.14"
259,48,FD002,16.8902,NORMAL,"sensor_5, sensor_6, sensor_21","1.21, 1.17, 1.13"
259,49,FD002,11.0437,NORMAL,"sensor_1, sensor_4, sensor_2","0.92, 0.72, 0.70"
259,50,FD002,35.7243,NORMAL,"sensor_16, sensor_10, sensor_12","1.16, 1.12, 1.03"
259,51,FD002,92.1911,WARNING,"sensor_19, sensor_13, sensor_14","2.85, 2.85, 2.67"
259,52,FD002,63.2824,NORMAL,"sensor_1, sensor_6, sensor_12","1.78, 1.75, 1.74"
259,53,FD002,19.5353,NORMAL,"sensor_16, sensor_2, sensor_1","0.77, 0.75, 0.72"
259,54,FD002,59.231,NORMAL,"sensor_19, sensor_13, sensor_14","1.90, 1.90, 1.81"
259,55,FD002,25.0377,NORMAL,"sensor_16, sensor_10, sensor_4","0.95, 0.86, 0.69"
259,56,FD002,49.9191,NORMAL,"sensor_5, sensor_6, sensor_7","1.47, 1.47, 1.44"
259,57,FD002,9.4924,NORMAL,"sensor_1, sensor_5, sensor_6","1.01, 0.90, 0.83"
259,58,FD002,10.309,NORMAL,"sensor_1, sensor_5, sensor_6","1.05, 1.00, 0.91"
259,59,FD002,9.1203,NORMAL,"sensor_1, sensor_5, sensor_6","1.05, 1.00, 0.91"
